"companyName","isReviewVerified","reviewCompanyResponse","reviewDate","reviewDescription","reviewRatingScore","reviewTitle","reviewUrl"
"RISEcredit.com","true","Hi Tara. Thanks for sharing your experience with us and choosing us for your lending needs!
Your RISE Team","2024-02-15T19:41:02.000Z","How quickly they work.","5","How quickly they work","https://trustpilot.com/reviews/65ce4cad02fe6061555fbbf9"
"RISEcredit.com","true","Thanks for sharing your experience with us Erick! We’re always grateful to help customers like you. Thank you.

Your RISEcredit.com Team
","2024-01-17T19:05:54.000Z","Date of experience: January 12, 2024","5","Help me when I needed it the most.","https://trustpilot.com/reviews/65a808f1faf8611a9bd0bac1"
"RISEcredit.com","true","Marta, we’re so happy to hear that the process was quick and easy and want to welcome you to the family! If we can assist with anything in the future, please reach out to us.

Your RISEcredit.com Team

","2023-12-07T19:40:25.000Z","Date of experience: November 24, 2023","5","Apply was easy and quick.","https://trustpilot.com/reviews/65720388c45193c763936cb8"
"RISEcredit.com","true","Hi Eupene. Thanks for sharing your experience and choosing us for your lending needs!

Your RISEcredit.com Team
","2023-12-28T23:14:41.000Z","Great deal , money need at the right time","5","Great deal","https://trustpilot.com/reviews/658de54047652f0b59281674"
"RISEcredit.com","true","Hi Monique. Thanks so much for posting about your experience and for choosing RISE! We’re here if you ever need assistance. Thanks again.
Your RISE Team","2023-12-14T19:01:12.000Z","Date of experience: December 04, 2023","5","It was a good process","https://trustpilot.com/reviews/657b34d830974f5640a10a26"
"RISEcredit.com","true","Hi Felisha! We’re always happy to lend a hand. Please let us know if there’s anything else we can do to help with your account.

Your RISEcredit.com Team","2023-12-18T19:14:18.000Z","Date of experience: December 13, 2023","5","I was able to pay off a lot of things!","https://trustpilot.com/reviews/65807de98e26e56fd2fa7aee"
"RISEcredit.com","true","You definitely made our day, Carmen! We’re always working on providing great customer service. Thanks for the feedback about your experience.

Your RISEcredit.com Team
","2023-12-08T14:41:44.000Z","Great service and fast .
Thank you.","5","Great service and fast .","https://trustpilot.com/reviews/65730f0752b2fae476f2ebb4"
"RISEcredit.com","true","Beverly, we’re so happy to hear that the process was fast and easy and want to welcome you to the family! If we can assist with anything in the future, please reach out to us.

Your RISEcredit.com Team
","2024-02-08T19:31:53.000Z","It was quick and easy.","5","It is real","https://trustpilot.com/reviews/65c51008763a182fc60eecf9"
"RISEcredit.com","true","Hi Terence. Thanks so much for posting about your experience and for choosing us! We’re here if you ever need assistance. Thanks again.

Your RISEcredit.com Team","2024-02-01T20:14:36.000Z","WAS quick and trouble free!","5","EASE OF FUNDING & SEAMLESS TRANSACTION!","https://trustpilot.com/reviews/65bbdf8c12305c8dbedb5b79"
"RISEcredit.com","true","Hi Debra. Thanks so much for posting about your experience and for choosing RISE! We’re here if you ever need assistance. Thanks again.
Your RISE Team","2024-02-15T22:35:58.000Z","Date of experience: February 08, 2024","5","Easy and quick!!","https://trustpilot.com/reviews/65ce75aef23d13e158d15eab"
"RISEcredit.com","true","Hi Kenneth. Thanks for sharing your experience with us and choosing us for your lending needs!

Your RISEcredit.com Team
","2024-01-17T21:22:28.000Z","Date of experience: January 10, 2024","5","Got the money I needed fast !!!","https://trustpilot.com/reviews/65a828f4cb43330ced7e2b67"
"RISEcredit.com","true","Hi Medhanie. Thanks for sharing your experience with us and choosing us for your lending needs!

Your RISEcredit.com Team","2023-12-21T20:48:32.000Z","Save money in life money make life easy","5","Save money","https://trustpilot.com/reviews/65848880862b770ff09aa4dd"
"RISEcredit.com","true","You definitely made our day, William! We’re always working on providing great customer service. Thanks for the feedback about your experience.

Your RISEcredit.com Team

","2024-02-05T20:48:10.000Z","Date of experience: January 29, 2024","5","Great customer service","https://trustpilot.com/reviews/65c12d694c42a5728ce5f587"
"RISEcredit.com","true","Hi Lamond. Thanks for the kind words! We’re always happy to hear when our RISE team goes above and beyond for our customers (that’s you). If we can help with anything else, please let us know.
Your RISE Team","2023-12-14T19:19:16.000Z","Easy application, on time delivery,awesome","5","Easy application","https://trustpilot.com/reviews/657b3913b74e961bf33bef19"
"RISEcredit.com","true","Hi Carolyn. Thanks for sharing your experience with us and choosing us for your lending needs!

Your RISEcredit.com Team","2024-01-08T19:46:34.000Z","Date of experience: January 04, 2024","5","Loan new so far so good!","https://trustpilot.com/reviews/659c34fac076ba4e8b6d43fc"
"RISEcredit.com","true","Hi Mike. Thanks so much for posting about your experience and for choosing us! We’re here if you ever need assistance. Thanks again.

Your RISEcredit.com Team
","2024-01-18T19:53:41.000Z","Fast service and professional","5","Fast and professional","https://trustpilot.com/reviews/65a965a4532018575262ce70"
"RISEcredit.com","true","Hi Sheikhnoor. Thanks so much for posting about your experience and for choosing us! We’re here if you ever need assistance. Thanks again.

Your RISEcredit.com Team
","2024-02-07T19:08:14.000Z","Great, Wonderful","5","Great","https://trustpilot.com/reviews/65c3b8fd43e39b6e3e14a7bf"
"RISEcredit.com","true","Hi Woody. Thanks for sharing your experience with us and choosing us for your lending needs!

Your RISEcredit.com Team
","2023-12-08T21:12:00.000Z","Date of experience: December 04, 2023","5","Funds provided at the right time!","https://trustpilot.com/reviews/65736a7fd80ebe306fa53e0b"
"RISEcredit.com","true","Hi Cindy. Thanks so much for posting about your experience and for choosing us! We’re here if you ever need assistance. Thanks again.

Your RISEcredit.com Team
","2024-02-08T19:08:48.000Z","Date of experience: January 31, 2024","5","Easy and fast","https://trustpilot.com/reviews/65c50aa01307c05c846a2497"
"RISEcredit.com","true","Celia, we’re so happy to hear that the process was fast and want to welcome you to the family! If we can assist with anything in the future, please reach out to us.

Your RISEcredit.com Team
","2023-12-28T20:36:02.000Z","Date of experience: December 26, 2023","5","I needed fast and they were.","https://trustpilot.com/reviews/658dc012e1a45e1b8b2074f1"
"RISEcredit.com","true","Hi! We’re always happy to lend a hand. Please let us know if there’s anything else we can do to help with your account.
Your RISE Team","2023-12-14T19:53:26.000Z","Everything went easy, thank you","5","Everything went easy","https://trustpilot.com/reviews/657b4115e61d04fc700cb3f9"
"RISEcredit.com","true","Thanks for the kind words! Our customers are our top priority, and we’re always grateful to help customers like you.
Your RISE Team","2024-01-22T19:40:25.000Z","Date of experience: January 12, 2024","5","Very simply and fast","https://trustpilot.com/reviews/65aea8880e41d4fdcb79fead"
"RISEcredit.com","true","Hi Rose. Thanks so much for posting about your experience and for choosing us! We’re here if you ever need assistance. Thanks again.

Your RISEcredit.com Team

","2023-12-27T22:26:34.000Z","Date of experience: December 22, 2023","5","It made my days easy..","https://trustpilot.com/reviews/658c887955cb91c85b0dde93"
"RISEcredit.com","true","Hi Roberto. Thanks so much for posting about your experience and for choosing RISE! We’re here if you ever need assistance. Thanks again.
Your RISE Team
","2024-01-23T03:12:54.000Z","Date of experience: January 15, 2024","5","Very user friendly","https://trustpilot.com/reviews/65af129545b038e7797aba04"
"RISEcredit.com","true","Hi Idalia. Thanks for sharing your experience with us and choosing us for your lending needs!

Your RISEcredit.com Team
","2024-01-19T03:52:32.000Z","Date of experience: January 03, 2024","5","Fast and easy !","https://trustpilot.com/reviews/65a9d5dfafb96a58b078598f"
"RISEcredit.com","true","Hi Beverly. Thanks so much for posting about your experience and for choosing us! We’re here if you ever need assistance. Thanks again.

Your RISEcredit.com Team

","2024-01-17T10:57:43.000Z","Date of experience: January 10, 2024","5","Quick and easy.","https://trustpilot.com/reviews/65a7968664a51e9d1508f994"
"RISEcredit.com","true","Jimma, we’re so happy to hear that the process was fast and easy and want to welcome you to the family! If we can assist with anything in the future, please reach out to us.

Your RISEcredit.com Team
","2024-01-15T19:29:42.000Z","Quick and easy.","5","Quick and easy. Got money next day ..than you.","https://trustpilot.com/reviews/65a56b854f127faa3738cf2a"
"RISEcredit.com","true","Thanks for sharing your experience with us! We’re always grateful to help customers like you. Thank you.
Your RISE Team","2024-01-22T19:20:29.000Z","Excelent!!","5","Excelent service & help.","https://trustpilot.com/reviews/65aea3dcca106a54611a2010"
"RISEcredit.com","true","Hi Rosa. Thanks so much for posting about your experience and for choosing us! We’re here if you ever need assistance. Thanks again.

Your RISEcredit.com Team
","2024-01-09T19:03:39.000Z","Great, respond immediately","5","My first experience","https://trustpilot.com/reviews/659d7c6bfd3e952f5cd499d7"
"RISEcredit.com","true","Hi Amy. Thanks so much for posting about your experience and for choosing RISE! We’re here if you ever need assistance. Thanks again.
Your RISE Team","2024-01-04T19:06:34.000Z","Date of experience: December 31, 2023","5","It was simple!","https://trustpilot.com/reviews/6596e59a0801cbd01ab8306a"
"RISEcredit.com","true","Hi Michael. Thanks for sharing your experience and choosing us for your lending needs!

Your RISEcredit.com Team
","2023-12-06T19:03:21.000Z","Date of experience: December 06, 2023","5","I got the loan.","https://trustpilot.com/reviews/6570a958d1fe35839d5a8853"
"RISEcredit.com","true","Hi William. Thanks for sharing your experience with us and choosing us for your lending needs!
Your RISE Team","2023-12-13T19:05:32.000Z","Date of experience: December 07, 2023","5","Good job thanks","https://trustpilot.com/reviews/6579e45beca112637475a5b9"
"RISEcredit.com","true","You definitely made our day, Pedro! We’re always working on providing great customer service. Thanks for the feedback about your experience.

Your RISEcredit.com Team
","2023-12-08T21:50:40.000Z","very good thanks","5","SERVICE FASTER","https://trustpilot.com/reviews/65737390fc85eb75ef69aab5"
"RISEcredit.com","true","Hi Wallace. Thanks so much for choosing us! We’re here if you ever need assistance. Thanks again.

Your RISEcredit.com Team
","2023-12-07T06:32:51.000Z","Date of experience: December 06, 2023","5","To soon to tell","https://trustpilot.com/reviews/65714af320f67a2904bbed3b"
"RISEcredit.com","true","Jerry, we’re so happy to hear that the process was easy and want to welcome you to the RISE family! If we can assist with anything in the future, please reach out to us.
Your RISE Team","2023-12-15T03:04:06.000Z","Date of experience: December 08, 2023","5","Easy breezy","https://trustpilot.com/reviews/657ba605c2f7492c26f21a19"
"RISEcredit.com","true","Hi Roberto. Thanks so much for posting about your experience and for choosing us! We’re here if you ever need assistance. Thanks again.

Your RISEcredit.com Team","2023-12-19T07:51:20.000Z","Date of experience: December 19, 2023","5","wonderfull","https://trustpilot.com/reviews/65812f5711bf9a6c8676f32b"
"RISEcredit.com","true","Hi Susan. Thanks so much for posting about your experience and for choosing us! We’re here if you ever need assistance. Thanks again.

Your RISEcredit.com Team
","2023-12-05T18:58:53.000Z","you all made it so easy to get the loan I needed, quick and efficient.","5","you all made it so easy to get the loan…","https://trustpilot.com/reviews/656f56cce3bf2aeb66f63f8f"
"RISEcredit.com","true","Hi Larry. Thanks for sharing your experience with us! We’re always grateful to help customers like you. Thank you.

Your RISEcredit.com Team

","2023-12-05T18:58:43.000Z","Thank you for everything y'all really came threw for me when I needed it most. Excellent timing and excellent service.","5","Thank you for everything y'all really…","https://trustpilot.com/reviews/656f56c2feae79866e646682"
"RISEcredit.com","true","You definitely made our day, David! We’re always working on providing great customer service. Thanks for the feedback about your experience.

Your RISEcredit.com Team
","2023-12-04T21:41:45.000Z","Excellent service. Interest rates could be smaller but at lot less then some.","4","Excellent service","https://trustpilot.com/reviews/656e2b79301e7eae595f07a5"
"RISEcredit.com","true","Hi Desiree! We’re always happy to lend a hand. Please let us know if there’s anything else we can do to help with your account.

Your RISEcredit.com Team","2023-12-02T15:48:19.000Z","This company is wonderful, dead ass helped me out. I was in a pinch and they came through .","5","This company is wonderful","https://trustpilot.com/reviews/656b35a38d1c1b1b8d76177c"
"RISEcredit.com","true","Wanda, we’re so happy to hear that the process was easy and want to welcome you to the family! If we can assist with anything in the future, please reach out to us.

Your RISEcredit.com Team","2023-12-01T22:28:26.000Z","Easy and convenient","5","Happy customer","https://trustpilot.com/reviews/656a41ea92f43a286bff7ff5"
"RISEcredit.com","true","Madge, we’re so happy to hear that the process was fast and easy and want to welcome you to the family! If we can assist with anything in the future, please reach out to us.

Your RISEcredit.com Team
","2023-12-01T20:43:20.000Z","A friend told me about Rise. They rise above my expectation, the experience was quick and easy. I received my funds the following day which was less than 24 hrs. Thank you Rise","5","Quick and easy","https://trustpilot.com/reviews/656a29480430143d1113b8c2"
"RISEcredit.com","true","Hi Adriene. Thanks so much for posting about your experience and for choosing us! We’re here if you ever need assistance. Thanks again.

Your RISEcredit.com Team
","2023-12-01T10:16:28.000Z","Easy and speedy loan process with funds delivered as promised in one busy day.","5","Loan Delivered @ 100%","https://trustpilot.com/reviews/6569965cf509b160d784ea2d"
"RISEcredit.com","true","RG...Thanks for sharing your experience with us! We’re always grateful to help customers like you. Thank you.

Your RISEcredit.com Team
","2023-12-01T06:07:29.000Z","Easy application & fast response. I was in a pinch and needed funds quickly.","5","Easy application & fast response","https://trustpilot.com/reviews/65695c017ed7926c7f9bf4b5"
"RISEcredit.com","true","David, we regret to hear of your dissatisfaction. The loan is designed to provide you with funds at the best possible price and only if other forms of credit are not available or are more expensive. If there are additional questions or concerns, please email us rise_spokesperson@risecredit.com.

Your RISEcredit.com Team","2023-12-01T04:07:38.000Z","DONT FALL FOR THIS !!! interest rates are way out of range. 99% - 149% DEPENDING ON YOUR STATE.(USERY LAWS). EVERY STATE HAS THESE LAWS TO PROTECT PEOPLE AGAINST PEOPLE LIKE THIS.","1","DONT FALL FOR THIS !!","https://trustpilot.com/reviews/65693fea2ae8dc6a1f93f990"
"RISEcredit.com","true","Hi Antonio! We’re always happy to lend a hand. Please let us know if there’s anything else we can do to help with your account.

Your RISEcredit.com Team","2023-11-30T21:07:52.000Z","My experience was great when I look at my over look at mail thinking bout how can I come out hole when nobody wanted to help me. That’s when I open my mail went online put my codes in and was approved instantly. Thank you.","5","My experience was great when I look at…","https://trustpilot.com/reviews/6568dd87acd1624a6a94a5f6"
"RISEcredit.com","true","We regret to hear of your dissatisfaction with your loan. On our website, we disclose that it’s an expensive form of credit and display the rates and terms by state. We review the cost of the loan in great detail in the loan agreement before the option to accept the loan is presented. We also offer flexible payment options, and your on-time payments can help improve your credit score since we report payment history to Experian™ and TransUnion®. Please contact us at rise_spokesperson@risecredit.com if we can provide information regarding your payment options.

Your RISEcredit.com Team","2023-11-28T16:27:47.000Z","I would not recommend using this company for a loan. Yes I understand you borrow money and they give you a monthly payment but by the time you make that bi monthly payment they just charge you more interest. I have not been able to pay any of it off and have been paying more than what I took out. I feel like they charge you interest everyday. I have been on time every payment and my amount has not even made it less than what I got. Sometimes I don’t understand I should just pay off what I owe.","2","I would not recommend using this…","https://trustpilot.com/reviews/6565f8e37ab271f96ca9205e"
"RISEcredit.com","true","Thank you for reaching out regarding your recent application, Chalise. Please email us at rise_spokesperson@risecredit.com so that your account can be located and reviewed to see if more
information is available.

Your RISEcredit.com Team","2023-11-28T09:34:42.000Z","I can't get approve. They never send me anything tell me why.","1","I can't get approve","https://trustpilot.com/reviews/65659812c9b9d69deb73a936"
"RISEcredit.com","true","Maureen, we’d love to see if we can work it out. Please email us at rise_spokesperson@risecredit.com.
Thanks for contacting us.

Your RISEcredit.com Team","2023-11-27T23:31:01.000Z","I received your letter stating that if I choose to reject the loan for any reason I may do so before my payments being. I thank you very much, unfortunately I am not able to keep the loan at this time. I have made a total payment today of $3,500.00. There have been changes in my daily life so that I am not able to peruse this obligation. I hope to perhaps work with you at some other time when things are more abundant. Thank you very much for your understanding. Sincerely, Maureen Brandon","4","I received your letter stating that if…","https://trustpilot.com/reviews/65650a953c3ff0b97d455f56"
"RISEcredit.com","true","Hi there! Thanks for sharing your experience with us and choosing us for your lending needs!
Your RISE Team","2023-11-24T19:08:21.000Z","Date of experience: November 24, 2023","5","Very helpful with loan process!!!","https://trustpilot.com/reviews/6560d885f607e17beab32a1d"
"RISEcredit.com","true","Hi Bradley. We love to hear from happy customers and appreciate you recommending us to others! Please let us know if you ever need assistance with your account. Thanks for being a RISE customer.
Your RISE Team","2023-11-24T04:16:14.000Z","Date of experience: November 20, 2023","5","Timely and easy to request","https://trustpilot.com/reviews/6560076ed93f953af76d0a0b"
"RISEcredit.com","true","Hi Mamerto. Thanks so much for posting about your experience and for choosing RISE! We’re here if you ever need assistance. Thanks again.
Your RISE Team","2023-11-23T21:42:09.000Z","Approved my loan right away","5","Receive my money very fast","https://trustpilot.com/reviews/655fab11b306d7ec2a4029cd"
"RISEcredit.com","true","Hi Tomie. We love to hear from happy customers and appreciate you recommending us to others! Please let us know if you ever need assistance with your account. Thanks for being a RISE customer.
Your RISE Team","2023-11-22T19:55:12.000Z","I am so happy with how my loan process went and quickly. I will recommend these services especially to everyone I know. Thank you again.","5","Loan process","https://trustpilot.com/reviews/655e4080b8b07d300ca19ab3"
"RISEcredit.com","true","Thanks for the kind words! Our customers are our top priority, and we’re always grateful to help customers like you.
Your RISE Team","2023-11-21T19:37:27.000Z","Date of experience: August 08, 2023","5","Well organized","https://trustpilot.com/reviews/655cead739cf2f143cc5981c"
"RISEcredit.com","true","Hi James. Thanks for sharing your experience with us and choosing us for your lending needs!
Your RISE Team","2023-11-21T19:00:19.000Z","Honestly they seem great! Easy to use website, quick funding time, and loans to people who is in need of help like myself. Of course, rates are super high. The price you have to pay in a hard stuck financial situation. Though I wish you didn’t have to pay 15 days after getting the loan. But rather give us 30 days at least for some breathing room. 4.5/5 stars. Other than that, can’t complain.","5","Rise is awesome","https://trustpilot.com/reviews/655ce223e7c2d4507a7d69a1"
"RISEcredit.com","true","Hi Pamela. Thanks so much for posting about your experience and for choosing RISE! We’re here if you ever need assistance. Thanks again.
Your RISE Team","2023-11-20T19:44:44.000Z","Great place for emergency cash, easy application process and quick availability of your cash need!! I highly recommend if you don’t mind the high interest rate!","5","Great place for emergency cash","https://trustpilot.com/reviews/655b9b0cae5f30cd56e2acd8"
"RISEcredit.com","true","Thanks for the kind words! Our customers are our top priority, and we’re always grateful to help customers like you.
Your RISE Team","2023-11-20T15:37:01.000Z","Easy applying for a loan with Rise. The company has great staff who had assisted me in correcting something on my loan. Once you're approved of your loan, you get your money deposit to your accounts in in less than 12 hours the following day. I would definitely do business with Rise again and would recommend anyone apply for loan to do business with Rise. Thank Rise for making my first loan with you folk, approved and for your excellent service.","5","Easy applying for a loan with Rise","https://trustpilot.com/reviews/655b60fde98dc3d36410b9d6"
"RISEcredit.com","true","Hi Stephen. Thanks so much for posting about your experience and for choosing us! We’re here if you ever need assistance. Thanks again.

Your RISEcredit.com Team
","2023-11-18T01:28:22.000Z","The loan process was very simple and painless,which was great the interest rate is very high. And was suprised that you wanted payment two weeks after the loan was approved usually you have 30 days before first payment. But other than those two things it was great .","4","The loan process was very simple and…","https://trustpilot.com/reviews/6557f716683ee2203ab6aa13"
"RISEcredit.com","true","Jeremy, we regret to hear of your dissatisfaction. The loan is designed to provide you with funds at the best possible price and only if other forms of credit are not available or are more expensive. We review the cost of the loan in great detail in the loan agreement before the option to accept the loan is presented. We also offer a five full business day rescind guarantee in case you decide that the loan isn’t right for you. You can make extra payments and/or payments above the minimum amount at any time without any pre-payment penalties. And if you pay off your loan early, you will only pay interest and/or fees for the amount of time that your loan has been active.
Your RISEcredit.com Team
","2023-11-17T19:05:52.000Z","Date of experience: November 14, 2023","2","The interest is crazy","https://trustpilot.com/reviews/65579d6f4882295580e54d91"
"RISEcredit.com","true","Alicia, we regret to hear of your dissatisfaction with your loan. On our website, we disclose that it’s an expensive form of credit and display the rates and terms by state. We review the cost of the loan in great detail in the loan agreement before the option to accept the loan is presented. We also offer a five full business day rescind guarantee in case you decide that the loan isn’t right for you. You can make extra payments and/or payments above the minimum amount at any time without any pre-payment penalties. And if you pay off your loan early, you will only pay interest and/or fees for the amount of time that your loan has been active. If there are additional questions or concerns, please email us rise_spokesperson@risecredit.com.
Your RISEcredit.com Team

","2023-11-17T17:44:08.000Z","Had my vision been better and seen what this actually was, definitely wouldn’t have done it. Now I’m stuck with more debt and a single working mom of a special needs kiddo who’s even more stressed than before. So thank you for making things worse for me! 🤙 I’ll do what I’m supposed to do but this was a ridiculous gimmick and take me off your mail list please","1","Getting older and thought this would help, nope","https://trustpilot.com/reviews/65578a48b234972f5f87037a"
"RISEcredit.com","true","Abel, we’re so happy to hear that the process was easy and want to welcome you to the family! If we can assist with anything in the future, please reach out to us.

Your RISEcredit.com Team
","2023-11-17T03:42:15.000Z","Very easy application clear instructions.step by step very easy.","5","Very easy application clear…","https://trustpilot.com/reviews/6556c4f7167c29554054fc02"
"RISEcredit.com","true","Hi Cortez. Thanks so much for posting about your experience and for choosing us! We’re here if you ever need assistance. Thanks again.

Your RISEcredit.com Team

","2023-11-17T02:39:11.000Z","I RECEIVED THE FOLLOWING PROMPTLY WITHIN THE TIME FRAME AS STATED. THANK YOU","5","I RECEIVED THE FOLLOWING PROMPTLY…","https://trustpilot.com/reviews/6556b62fe9bbd488852e8220"
"RISEcredit.com","true","Cindy, we’re so happy to hear that the process was fast and easy and want to welcome you to the family! If we can assist with anything in the future, please reach out to us.

Your RISEcredit.com Team

","2023-11-16T20:58:59.000Z","Date of experience: November 13, 2023","5","Fast and easy.","https://trustpilot.com/reviews/6556667362d9899dc6e1f6c7"
"RISEcredit.com","true","Hi Nick. We love to hear from happy customers! Please let us know if you ever need assistance with your account. Thanks for being our customer.

Your RISEcredit.com Team
","2023-11-16T19:44:46.000Z","Rise was absolutely fantastic. The entire process was super easy. I filed for my loan on Saturday and my funds were in my account by Monday morning.","5","Rise was absolutely fantastic","https://trustpilot.com/reviews/6556550eb360ca1352d2c634"
"RISEcredit.com","true","You definitely made our day, Tracey! We’re always working on providing great customer service. Thanks for the feedback about your experience.

Your RISEcredit.com Team
","2023-11-16T19:13:12.000Z","It was a very easy process. The lender was very kind, professional, and knowledgeable.","5","It was a very easy process","https://trustpilot.com/reviews/65564da8334f1cd09fd99737"
"RISEcredit.com","true","Hi Frederick. We love to hear from happy customers and appreciate you recommending us to others! Please let us know if you ever need assistance with your account. Thanks for being our customer.

Your RISEcredit.com Team
","2023-11-16T03:39:58.000Z","Very efficient and streamlined process. Filled out everything online at 2am and got a deposit that day at midnight. No BS process. Highly recommend Rise for your last resort funding and read the fine print before making your decision so you are prepared.","5","Very efficient and streamlined process","https://trustpilot.com/reviews/655572eef85c849c9c927d71"
"RISEcredit.com","true","Hi George! We’re always happy to lend a hand. Please let us know if there’s anything else we can do to help with your account.

Your RISEcredit.com Team

","2023-11-15T20:41:56.000Z","I am glad I found RISE credit for those times when you need a little help.","5","Great when needed","https://trustpilot.com/reviews/655510f4e44cb258b98ce0c6"
"RISEcredit.com","true","Hi Willie. Thanks so much for posting about your experience and for choosing us! We’re here if you ever need assistance. Thanks again.

Your RISEcredit.com Team

","2023-11-15T20:26:34.000Z","Loan application was a breeze. Easy .. to use. Done application on a Wednesday night Had money by Friday Morning.. deposited in my account. I liked that .. you only paid interest on the outstanding principle. Of the loan. Interest rate was outrageous. 140% . So don't borrow .. more than you need or your screwed . I Paid my loan off before .. My 1st loan payment. Overall 4.5 outta 5.","4","Quickie","https://trustpilot.com/reviews/65550d5ad2d203321542a455"
"RISEcredit.com","true","Hi Name. We love to hear from happy customers. Please let us know if you ever need assistance with your account. Thanks for being our customer.

Your RISEcredit.com Team
","2023-11-15T01:16:22.000Z","My personal experience with Wise has been great from start to finish , for an individual with not so perfect because of my life journey they gave me room to breath and that I'm grateful, Thank You for making your site easy to use, Michigan","5","A hand up when I needed it !","https://trustpilot.com/reviews/6553ffc65f109809c7f37c6b"
"RISEcredit.com","true","Cheri, we’re so happy to hear that the process was fast and want to welcome you to the family! If we can assist with anything in the future, please reach out to us.

Your RISEcredit.com Team
","2023-11-14T22:51:42.000Z","Worked out great for me and fast! No problems!","5","Worked out great for me and fast","https://trustpilot.com/reviews/6553ddde20f8d9060ea4777e"
"RISEcredit.com","true","Justin, we’re so happy to hear that the process was fast and easy and want to welcome you to the family! If we can assist with anything in the future, please reach out to us.

Your RISEcredit.com Team

","2023-11-14T19:12:56.000Z","Very easy to get funded. Fast and had loan within 1 day. Would use again if needed.","5","Very easy to get funded","https://trustpilot.com/reviews/6553aa971eea5059c66f0bff"
"RISEcredit.com","true","Hi Johnny. Thanks so much for posting about your experience and for choosing us! We’re here if you ever need assistance. Thanks again.

Your RISEcredit.com Team
","2023-11-13T23:57:48.000Z","They told me to fill out the app on my phone and your money will be in the bank the next day so I got my money on November 8 $2000. Thank you so much","5","They were very helpful","https://trustpilot.com/reviews/65529bdca2d77b55df359c37"
"RISEcredit.com","true","Hi Darrius. Thanks so much for posting about your experience and for choosing us! We’re here if you ever need assistance. Thanks again.

Your RISEcredit.com Team
","2023-11-13T19:50:18.000Z","I came in handy when I need it","5","It came in handy","https://trustpilot.com/reviews/655261dab99cbfb93da11bd1"
"RISEcredit.com","true","Hi Katherine! We’re always happy to lend a hand. Please let us know if there’s anything else we can do to help with your account.

Your RISEcredit.com Team
","2023-11-11T11:12:23.000Z","Date of experience: November 11, 2023","5","Got what I wanted made life easier","https://trustpilot.com/reviews/654f4577e014aceab0bdf928"
"RISEcredit.com","true","Thanks for sharing your experience with us! We’re always grateful to help customers like you. Thank you.

Your RISEcredit.com Team","2023-11-11T03:13:44.000Z","Date of experience: November 07, 2023","5","Very satisfied","https://trustpilot.com/reviews/654ed547638633f0ef5bc202"
"RISEcredit.com","true","Hi David. Thanks for sharing your experience with us and choosing us for your lending needs!

Your RISEcredit.com Team","2023-11-11T00:46:43.000Z","Easy online questions fast approval and funding. No fuss, no muss!","5","Easy online questions fast approval and…","https://trustpilot.com/reviews/654eb2d32a049d039d32b984"
"RISEcredit.com","true","Brooks, we’re so happy to hear that the process was simple and easy and want to welcome you to the family! If we can assist with anything in the future, please reach out to us.

Your RISEcredit.com Team","2023-11-10T19:05:23.000Z","Simply and easy just the way I like it! Very convenient to apply. Speedy response!","5","Quick and Easy","https://trustpilot.com/reviews/654e62d3f188707aaad47c15"
"RISEcredit.com","true","We regret to hear of your dissatisfaction with your loan. On our website, we disclose that it’s an expensive form of credit and display the rates and terms by state. We review the cost of the loan in great detail in the loan agreement before the option to accept the loan is presented. We also offer flexible payment options, and your on-time payments can help improve your credit score since we report payment history to Experian™ and TransUnion®. If there are any additional questions or concerns, please email us at rise_spokesperson@risecredit.com.

Your RISEcredit.com Team","2023-11-10T18:39:35.000Z","The only thing positive I can say is they got me a loan quickly with poor credit. Borrowed 5k in september of 2022 and paid loan off early, nov 2023 but still paid back almost 9k in interest, would have been 10k+ if i wouldnt have paid it off 7 months early. How can companies charge like loansharks in the movies. read that again, they made over 9k and was scheduled to make 10k on a 5k loan with payment terms less than 24 months. Again, like i said, atleast they got me the money when i needed it, but this helps explain why the rich get rich and the poor gets poorer. Thats over 100% interest every year on the original loan amount.","2","Modern Legal Loansharks","https://trustpilot.com/reviews/654e5cc75e163c8212368fd5"
"RISEcredit.com","true","Hi Geraldine! We’re always happy to lend a hand. Please let us know if there’s anything else we can do to help with your account.

Your RISEcredit.com Team","2023-11-09T22:03:55.000Z","Date of experience: November 04, 2023","5","Love my experience so much.","https://trustpilot.com/reviews/654d3b2b75cf94a85299a177"
"RISEcredit.com","true","Hi Geinette! We’re always happy to lend a hand. Please let us know if there’s anything else we can do to help with your account.

Your RISEcredit.com Team
","2023-11-09T19:02:30.000Z","Date of experience: November 06, 2023","5","This is a blessing.","https://trustpilot.com/reviews/654d10a6ceda3f965c39fd1c"
"RISEcredit.com","true","Hi Cheri. We love to hear from happy customers and appreciate you recommending us to others! Please let us know if you ever need assistance with your account. Thanks for being our customer.

Your RISEcredit.com Team","2023-11-09T18:58:49.000Z","Very easy to use and apply .. they were fast to respond .. very highly recommend..","5","Very easy to use and apply .","https://trustpilot.com/reviews/654d0fc901f9912d80394bc8"
"RISEcredit.com","true","Denny, we’re so happy to hear that the process was easy and fast and want to welcome you to the family! If we can assist with anything in the future, please reach out to us.

Your RISEcredit.com Team
","2023-11-09T03:59:31.000Z","easy and fast, money in bank the next day !!!","4","Fast and quick","https://trustpilot.com/reviews/654c3d03e0ffaa1910170e84"
