"companyName","isReviewVerified","reviewCompanyResponse","reviewDate","reviewDescription","reviewRatingScore","reviewTitle","reviewUrl","reviewer"
"Upstart","true","","2024-01-04T16:40:20.000Z","This was the easiest possible way I could get some financial assistance. Thank you so much.","5","Best process EVER","https://trustpilot.com/reviews/6596c3535b64b210f4922b6a","Crubio"
"Upstart","true","","2024-01-04T16:32:04.000Z","The upstart loan has been a pleasant experience, fast and fair interest when giving money to customers.","5","I would recommend to anyone","https://trustpilot.com/reviews/6596c1640b769e5c1b4daa47","Mell"
"Upstart","true","","2024-01-04T15:06:53.000Z","Very fast...Very easy","5","Very Fast...Very Easy","https://trustpilot.com/reviews/6596ad6d7b3e1bbdd7ab1f3e","James"
"Upstart","true","","2024-01-04T13:27:42.000Z","I didnt want to borrow but my situation required it and upstart was my best option. Once I made my decision the process was quick and seamless. I mean i got the payment the same day as my application!","5","I didnt want to borrow but...","https://trustpilot.com/reviews/6596962ecd9180ae89694952","G.S Russell"
"Upstart","true","","2024-01-04T08:09:19.000Z","Easy aplication, excellent rate","5","Easy aplication","https://trustpilot.com/reviews/65964b8ee594e8fb8847dd2a","Alex"
"Upstart","true","","2024-01-04T03:33:33.000Z","Process was seamless from pre-approval all the way down to being fully within minutes! Thank you Upstart! Definitely 5 star service! Highly recommended!","5","Process was seamless!","https://trustpilot.com/reviews/65960aed3d29ae0177f6d795","Derek K"
"Upstart","true","","2024-01-04T00:54:29.000Z","Date of experience: January 03, 2024","5","Quick and easy!","https://trustpilot.com/reviews/6595e5a59eadc21d940c2a17","Lisa"
"Upstart","true","","2024-01-03T22:25:24.000Z","Date of experience: January 03, 2024","5","simple and easy process !","https://trustpilot.com/reviews/6595c2b3627d75c616df88ea","Paul"
"Upstart","true","","2024-01-03T21:53:18.000Z","I am was truly amazed at the advanced and quick way that this loan was processed.","5","Truly amazing…at the advanced…","https://trustpilot.com/reviews/6595bb2ec22b3701d77f7146","Matthew"
"Upstart","true","","2024-01-03T21:04:24.000Z","I had very good communication with the loan officer and when I call for help I got help immediately they were very Professional and guiding me through the steps","5","I had very good communication with the…","https://trustpilot.com/reviews/6595afb8c7a67c496af264a3","Bill Negron"
"Upstart","true","","2024-01-03T20:42:51.000Z","I have used Upstart a few times and they always come through in an emergency situation. I have never had an issue with account security and the repayment terms have always been easy to understand.","5","Fast, reliable","https://trustpilot.com/reviews/6595aaaae22682a0b18d8275","Jen Sam"
"Upstart","true","","2024-01-03T07:55:46.000Z","Date of experience: January 03, 2024","5","Fast service with very simple terms.","https://trustpilot.com/reviews/6594f6e152851ea2d6030812","Christian"
"Upstart","true","","2024-01-03T05:02:58.000Z","Fast and easy application and approval. Loan showed up in seconds after approval. Relief!","5","So easy and fast","https://trustpilot.com/reviews/6594ce6169500b22c48e4f46","RWJ"
"Upstart","true","","2024-01-03T04:15:10.000Z","Upstart is easy to work with quick approval and easy payment options","5","Upstart is easy to work with quick…","https://trustpilot.com/reviews/6594c32ec73821ee0c6c8915","Mark"
"Upstart","true","","2024-01-03T03:36:47.000Z","Date of experience: January 02, 2024","5","Ease of App.","https://trustpilot.com/reviews/6594ba2ecf48b04f057a130f","Darcey - EDWARD T ALVAREZ"
"Upstart","true","","2024-01-02T20:50:18.000Z","I was very satisfied about how quick my loan was approved","5","I was very satisfied about how quick my…","https://trustpilot.com/reviews/65945ae9c1bcc9b2f5df0aca","Debbie Collier"
"Upstart","true","","2024-01-02T19:57:52.000Z","Date of experience: January 02, 2024","5","Everyone was very helpful !","https://trustpilot.com/reviews/65944e9f56010b2d83c726b4","Rose"
"Upstart","true","","2024-01-02T19:45:11.000Z","This was one of the most incredible experiences of getting a loan I have ever done. From start to finish it took 20 minutes and funds were on the way. Wow, just wow!","5","So fast and easy!","https://trustpilot.com/reviews/65944ba63853591a1e61bc39","Erin Rocha"
"Upstart","true","","2024-01-02T18:50:29.000Z","The truth? For a low income single mom this was the easiest loan and help I have ever received. My funds where deposited that day, all together the time it took to enter my info and process loan took less than 1 hour. I highly recommend Upstart!","5","The truth","https://trustpilot.com/reviews/65943ed5a0ff722df2b05e9c","blackkat"
"Upstart","true","","2024-01-02T18:34:00.000Z","Date of experience: January 02, 2024","5","Just wonderful 👍","https://trustpilot.com/reviews/65943af880f6741fdd4de7ae","Akouete"
"Upstart","true","","2024-01-02T05:34:04.000Z","Date of experience: January 01, 2024","5","It was fast and easy to get funds.","https://trustpilot.com/reviews/6593842bf267a9688d70e58b","Denver Simmons"
"Upstart","true","","2024-01-02T04:28:07.000Z","I have never had a bad experience ce with upstart. It is quick and easy to use. Upfront.","5","I have never had a bad experience ce…","https://trustpilot.com/reviews/659374b74dd4a280632214ac","Megan"
"Upstart","true","","2024-01-02T01:12:44.000Z","The loan process was very easy. This is my second loan. They were able to lend me funds with a repayment plan within my budget. Thank you.","5","The loan process was very easy","https://trustpilot.com/reviews/659346eb9d57b621d8c94190","Darlene Badger"
"Upstart","true","","2024-01-02T00:29:49.000Z","With bad credit from a prior ex, upstart has saved my butt twice by being able to get home repairs done during an emergency. I ended up paying it early not to have all of the interest because it is a bunch ton, but in the meantime, it is a great temporary loan, especially during a crisis.","5","Upstart has saved my but twice.","https://trustpilot.com/reviews/65933cdc72beae7448accd4f","Dean Rino"
"Upstart","true","","2024-01-01T21:15:47.000Z","Amazing process! Highly recommend Upstart to anyone looking to consolidate and improve their financial situation.","5","Amazing process","https://trustpilot.com/reviews/65930f636cd70dca223d9be5","Terry"
"Upstart","true","","2024-01-01T19:40:39.000Z","Recomed this to anyone to get funds real easy to navigate that website even n a holiday","5","Recomed this to anyone to get funds…","https://trustpilot.com/reviews/6592f916568b41aa0fab6ffb","jorge lopez"
"Upstart","true","","2024-01-01T18:27:16.000Z","Upstart really helped me consolidate my loans so I can make one easy monthly payment without worrying about missing any payments. Interest is a little higher than my initial loans, but the convenience and extra money I have in my pocket each month makes it worth it.","5","Life saver!","https://trustpilot.com/reviews/6592e7e48ff25d6719dbc0ca","Erica"
"Upstart","true","","2024-01-01T15:53:48.000Z","Using upstart has taken the anxiety of loan application away. I didn't feel embarrassed while doing this process and now that it's going to help me.","5","Using upstart has taken the anxiety of…","https://trustpilot.com/reviews/6592c3ec04dbf9bbc05fcf94","Lydia"
"Upstart","true","","2024-01-01T02:00:28.000Z","Great experience. Fast approval.. interest is a little high but less than my credit cards","5","Great experience","https://trustpilot.com/reviews/6592009c824665b4466a67ca","Jonie Villegas"
"Upstart","true","","2024-01-01T00:39:28.000Z","Quick and easy. Took less than 5 minutes and funds will be available within 48 hours.","5","Quick and easy","https://trustpilot.com/reviews/6591ed9fdb19ad43e01b07c7","Renee"
"Upstart","true","","2024-01-01T00:05:38.000Z","Date of experience: December 31, 2023","5","Very fast and easy.","https://trustpilot.com/reviews/6591e5b2c6e6dfd537071fbf","Mark"
"Upstart","true","","2023-12-31T23:37:30.000Z","This was a fast and easy process.
This will be my second loan with them.","5","This was a fast and easy process.","https://trustpilot.com/reviews/6591df1a619f702311c7c17f","ERIK JENSEN"
"Upstart","true","","2023-12-31T22:01:09.000Z","Date of experience: December 31, 2023","5","fast and easy","https://trustpilot.com/reviews/6591c88570be5aa1184d9269","Barbara"
"Upstart","true","","2023-12-31T21:32:38.000Z","Date of experience: December 31, 2023","5","Quick and easy","https://trustpilot.com/reviews/6591c1d5f4d66ad05a8de4c2","Michell"
"Upstart","true","","2023-12-31T20:38:44.000Z","So easy and not stressful. The process is quick and painless","5","So easy and not stressful","https://trustpilot.com/reviews/6591b5330f9ad4930c503b30","Amanda"
"Upstart","true","","2023-12-30T20:38:21.000Z","Date of experience: December 30, 2023","5","Easy and secure.","https://trustpilot.com/reviews/6590639c1f587836267804eb","Georgia"
"Upstart","true","","2023-12-30T20:11:23.000Z","Such a quick, seamless process. Took about 5 minutes to be approved and money will be in my account the day after the holiday! Definitely recommend!","5","Quick and Easy","https://trustpilot.com/reviews/65905d3b83e107e140685127","Nichole Manns"
"Upstart","true","","2023-12-30T17:55:09.000Z","Upwork has been my go to personal loan company for a while. They make applying for a loan seamless. I have used them from consolidating debt to funding my marketing agency. They have been a huge asset to my personal finances.","5","Upwork has been my go!","https://trustpilot.com/reviews/65903d5ded9576e740221ca5","Michael"
"Upstart","true","","2023-12-30T17:34:58.000Z","Simple application. Process only took about 5 minutes to complete.","5","Fast and easy process! Thanks.","https://trustpilot.com/reviews/659038a22e72cfedf2eb161a","Norman"
"Upstart","false","","2023-12-30T15:07:03.000Z","I am trying to apply but having some trouble online","5","I am trying to apply but having some…","https://trustpilot.com/reviews/659015f68ebdd853974538f6","Ari"
"Upstart","true","","2023-12-30T09:11:18.000Z","The loan process was fast! I did it and got approved within minutes. Interest is high but I just need it right away and will pay asap.","5","The loan process was fast","https://trustpilot.com/reviews/658fc295e121fbb9a60e701b","Armstrong B."
"Upstart","true","","2023-12-30T03:10:04.000Z","fairly easy application and almost INSTANT approval !","5","WOW !","https://trustpilot.com/reviews/658f6dec64d6d139115d9e5b","Cash Needy"
"Upstart","true","","2023-12-30T01:42:53.000Z","Very easy process. Extremely quick determination.","5","Very easy process","https://trustpilot.com/reviews/658f597d4702d9d0870b1ffb","Rocky"
"Upstart","true","","2023-12-30T01:37:52.000Z","Quick, Easy, and Reliable!","5","Everything","https://trustpilot.com/reviews/658f584feb1c252e799e0520","BH"
"Upstart","true","","2023-12-29T22:43:03.000Z","Very smooth, efficient process and very quick responses at each step.","5","Very professional & efficient","https://trustpilot.com/reviews/658f2f561dc4c0516b641031","Christina"
"Upstart","true","","2023-12-29T21:51:24.000Z","Date of experience: December 29, 2023","5","Ease of the process","https://trustpilot.com/reviews/658f233b946d6623965abf80","Patrick"
"Upstart","true","","2023-12-29T17:40:20.000Z","The process is very easy! All loan information up front and funding is fast and convenient.","5","The process is very easy","https://trustpilot.com/reviews/658ee863662eb0226ae7dddd","Tara"
"Upstart","true","","2023-12-29T17:36:17.000Z","Fast and Easy! I love working with this company.","5","Fast and Easy","https://trustpilot.com/reviews/658ee7704f7bd82c19a94926","Nicki"
"Upstart","true","","2023-12-29T16:54:09.000Z","The fact that more than my credit score was taken into consideration saved my life. I also appreciate the ability to pay early without any penalty. I am speechless in regards to how fast and simple the process was.","5","Amazing","https://trustpilot.com/reviews/658edd91b6e839c938a9b829","Kirkland"
"Upstart","true","","2023-12-29T16:22:47.000Z","everyone I spoke to was very helpful & professional!","5","easy process","https://trustpilot.com/reviews/658ed63620e8d542a2e421fb","Charles"
"Upstart","true","","2023-12-29T14:58:55.000Z","Ease of use, simple instructions - no fluff","5","Ease of use","https://trustpilot.com/reviews/658ec28f8a0e77f46c2dbef2","Richard Trimmer"
"Upstart","true","","2023-12-29T03:44:26.000Z","The process was simple. Options were easy to understand. Being able to directly link to my account for payment and processing was quick and easy as well. Very satisfied with the experience.","5","The process was simple","https://trustpilot.com/reviews/658e24799c99c78be60b5542","Gregory"
"Upstart","true","","2023-12-28T22:37:58.000Z","This is my third loan and it is beyond easy to apply and extremely fast to fund. I love Upstart!","5","This is my third loan and it is beyond…","https://trustpilot.com/reviews/658ddca515c5cacae8071e0d","Shayla"
"Upstart","true","","2023-12-28T22:28:02.000Z","This experience was so fast and easy! I’ve used Upstart before and have had great customer experiences. I highly recommend!","5","This experience was so fast and easy","https://trustpilot.com/reviews/658dda51a87d099490d620a0","Janelle"
"Upstart","true","","2023-12-28T21:19:12.000Z","Quick decision and funding. Thanks Upstart!","5","Quick decision and funding","https://trustpilot.com/reviews/658dca2f7404cae727096dc0","S."
"Upstart","true","","2023-12-28T19:28:20.000Z","You guys are quick clear and honest from start to finish.","5","You guys are quick clear and honest…","https://trustpilot.com/reviews/658db033c1ab2cf763397906","Alejandro Hurtado"
"Upstart","true","","2023-12-28T19:23:26.000Z","Straight and to the point. Very easy to navigate. Applied, approved and set up in less than 10 minutes. This is the second time that I have used Upstart. Highly recommend.","5","Straight and to the point","https://trustpilot.com/reviews/658daf0ef8702db64f39b9b3","FLR"
"Upstart","true","","2023-12-28T18:49:56.000Z","It was easy to apply, understand everything about this loan process all fees and term are easy access and there is no pay off early penalties which I appreciate","5","Easy Peasy","https://trustpilot.com/reviews/658da7334de8e979e7d69bf3","LuCretia Denkins"
"Upstart","true","","2023-12-28T18:34:22.000Z","Very easy process to get a loan and not many questions asked. Great service","5","Very easy process to get a loan and not…","https://trustpilot.com/reviews/658da38e7bc3170451d87a8f","Jason"
"Upstart","true","","2023-12-28T18:18:14.000Z","Fast and easy.","5","Loan approval was easy.","https://trustpilot.com/reviews/658d9fc58f0881c45e39dfc7","Janice"
"Upstart","true","","2023-12-28T17:19:50.000Z","Upstart is a quick and easy way to take care of your needs, big or small, and I trust this process and all parties involved with the process. They have helped us make our dream of getting out of debt a quicker one to accomplish.","5","Upstart is a quick and easy way to take…","https://trustpilot.com/reviews/658d92152ca6ce423c655bd1","Anonymous"
"Upstart","true","","2023-12-28T16:35:29.000Z","I got my loan with in a day of filling out my application","5","Quick","https://trustpilot.com/reviews/658d87b0be67f568be01c6c9","Phillip Pratt"
"Upstart","true","","2023-12-28T02:29:07.000Z","Hands down, the fastest most painless process I’ve ever had with applying for a loan!","5","FAST and EASY!","https://trustpilot.com/reviews/658cc1529fa0a9da5467b7c6","Teri Proctor"
"Upstart","true","","2023-12-28T00:20:44.000Z","At first I was a bit confused, but when I called for help, everything went well. The company is very professional.","5","Very helpful experience","https://trustpilot.com/reviews/658ca33b3455e62f0df99d89","Helen"
"Upstart","true","","2023-12-27T23:09:31.000Z","Process was very easy and I called customer service and the person that answered the phone was very knowledgeable I believe his name was Jason","5","Process was very easy and I called…","https://trustpilot.com/reviews/658c928b57f36e78c8d5bf6f","Charlene"
"Upstart","true","","2023-12-27T23:08:25.000Z","Quick, easy, and efficient lending.","5","Quicker than most","https://trustpilot.com/reviews/658c9248bbb69b4e7cfd1e0d","Karen Smith"
"Upstart","true","","2023-12-27T21:26:08.000Z","It was quick and easy. You finish with complete reassurance and peace of mind.","5","It was quick and easy","https://trustpilot.com/reviews/658c7a4f598666fed5d280b3","Lisa"
"Upstart","true","","2023-12-27T20:59:39.000Z","This is the 2nd loan I've had with upstart. They are great!!","5","This is the 2nd loan I've had with…","https://trustpilot.com/reviews/658c741a28206a2316146f9a","Susan"
"Upstart","true","","2023-12-27T19:45:14.000Z","Almost too easy ! Quick and painless!","5","Almost too easy","https://trustpilot.com/reviews/658c62aab295ede53daf764a","Janna Thrift"
"Upstart","true","","2023-12-27T19:12:56.000Z","Flexible, great customer service","5","Flexible","https://trustpilot.com/reviews/658c5b1883b6c1048fa9ca98","Bernadette"
"Upstart","true","","2023-12-27T18:55:22.000Z","One of the best companies to get a loan with had 2 loans paid one off custermer service rep always helpful","5","One of the best companies to get a loan…","https://trustpilot.com/reviews/658c56f93a56c59f1e27d50e","Yvonne"
"Upstart","true","","2023-12-27T18:22:36.000Z","Date of experience: December 27, 2023","5","It was fast and easy.","https://trustpilot.com/reviews/658c4f4c1224aa576222176d","Scott"
"Upstart","true","","2023-12-27T16:49:06.000Z","This is my 3rd loan and am glad they helped me when I needed the most and am also able pay on time because I got a really good rate and am not struggling with credit cards payments no more thank you somuch to upstart I will continue using in the future if I ever need it again.","5","This is my 3rd loan and am glad they…","https://trustpilot.com/reviews/658c3962f3ad2c7aa1728eba","Roberto"
"Upstart","true","","2023-12-27T02:16:47.000Z","This was the easiest loan process I have ever experienced. The terms were CLEARLY stated, no surprises, rates are reasonable and expected. I will definitely consider Upstart first if I ever require funds again.","5","Loan Process was Clearly Stated, Organized, Secure, and Easy to Navigate","https://trustpilot.com/reviews/658b6ceff34d45daea80bdd5","Rhonda"
"Upstart","true","","2023-12-27T01:31:33.000Z","Date of experience: December 26, 2023","5","Easy and fast","https://trustpilot.com/reviews/658b62549f1e919539020e8b","Michael"
"Upstart","true","","2023-12-27T00:45:31.000Z","Easy to apply and I like the fact that it's automatically taken out...","5","Easy process","https://trustpilot.com/reviews/658b578aeda395c6af53c7bd","Edward"
"Upstart","true","","2023-12-27T00:00:45.000Z","Pretty simple application process and after a few documents that needed to be sent, approval was relatively quick. During the process, my loan rate was also lowered several times as more information was processed. I would recommend Upstart for those needing a personal loan.","5","Pretty simple application process","https://trustpilot.com/reviews/658b4d0d40a1911d6a51d2bc","John C"
"Upstart","true","","2023-12-26T23:28:14.000Z","Date of experience: December 26, 2023","5","they are so helpful","https://trustpilot.com/reviews/658b456d018ccb94421ce673","Marc"
"Upstart","true","","2023-12-26T23:02:20.000Z","My entire experience with upstart was amazing. From simple forms to friendly people over the phone. Everything was great. The customer service is wonderful. People seem to care overall, a 10 out of 10 experience.","5","Easy sample fast…","https://trustpilot.com/reviews/658b3f5c131c5a1b41161f36","Tom"
"Upstart","true","","2023-12-26T22:26:49.000Z","Upstart has helped me through some hard times. The fastest, easiest, loan application. I’m so thankful!!","5","Upstart has helped me through some hard…","https://trustpilot.com/reviews/658b3708430969c8d2305f8a","Stephanie"
"Upstart","true","","2023-12-26T21:52:36.000Z","Date of experience: December 26, 2023","5","Fast and easy","https://trustpilot.com/reviews/658b2f0349344957e0e49b7a","Justin"
"Upstart","true","","2023-12-26T21:50:29.000Z","WOW I'M STILL IN AWE! I CAN'T BELIEVE HOW QUICK I WAS APPROVED!! IT was over so fast and quick for a few second afterwards I was a little nervous thought maybe it was a scam. LOL. I WAS LIKE NO WAY EVERYTHING VERIFIED, LOAN APPROVED, LOAN ACCOUNT SET UP, DIRECT DEPOSIT SET UP VERIFIED, AUTO PAY SET UP VERIFIED, ALL DONE WITHIN 3 MINUTES!! NO WAY!!THAT FAST HAD TO BE A SCAM! BUT IT WASN'T!!! O AND I get TO CHOOSE when my due date is!! all under 3 minutes. wow! no way and I'm not receiving a bunch of email and text messages from different loan companies and credit card agencies wow and that that alone is just simply amazing last couple times I've checked rates on a loan amount that I was interested in what a different company on a different website it's crazy about all the different solicitors calling me about loans and credit card companies sending me offers if it's ridiculous I have not yet received one phone call email or text from any other different loan companies or credit cards agencies!!loan companies and credit card agencies is crazy my phone was blowing up my email my alerts will be bing bing bing bing going off the hook all the notifications of all these solicitors didn't sell my information or anything that's awesome and not alone it's just amazing......","5","WOW I'M STILL IN AWE","https://trustpilot.com/reviews/658b2e8409a3064e167e4f70","Vincent"
"Upstart","true","","2023-12-26T21:49:05.000Z","Getting a loan with Trust Pilot was quick and easy. It was the most painless process ever. I would definitely recommend them to anyone.","5","Getting a loan with Trust Pilot was so easy.…","https://trustpilot.com/reviews/658b2e30da7edb9191ec4d1f","NCP"
"Upstart","true","","2023-12-26T21:34:14.000Z","Date of experience: December 26, 2023","5","Very easy to navigate this process.","https://trustpilot.com/reviews/658b2ab500ee6b5dfd6f4baf","Rebecca"
"Upstart","true","","2023-12-26T20:42:11.000Z","Great loan service. Recommend to use auto draft for your payment.","5","Great loan service","https://trustpilot.com/reviews/658b1e82fa91fa18acd3b52c","Gav"
"Upstart","true","","2023-12-26T19:29:37.000Z","Fast, secure and easy process. Best I’ve seen recently and highly recommend","5","Fast","https://trustpilot.com/reviews/658b0d804805fc12ba842bcd","Jeb"
"Upstart","true","","2023-12-26T18:13:59.000Z","The process is so easy and quick. This is my 2nd loan with upstart and im using the funds to pay off a credit card and a must higher interest loan of another finance co.","5","Fast and efficient","https://trustpilot.com/reviews/658afbc647168764636bb92c","Vernice Scott"
"Upstart","true","","2023-12-26T09:30:18.000Z","The experience to apply for a loan was smooth and made easy. Everything was easy to understand and I love that the initial check does not majorly interfere with your credit while giving an accurate estimate of what you are eligible for before making any final decisions.","5","Smooth and easy process","https://trustpilot.com/reviews/658a810a86e2df8bb2fefd13","Alexis"
"Upstart","true","","2023-12-26T00:33:18.000Z","Such an easy efficient process! So impressed! Thank you!","5","Such an easy efficient process","https://trustpilot.com/reviews/658a032d3505e2e0bb0ab49f","Sasha"
"Upstart","true","","2023-12-26T00:29:06.000Z","I have just opened my second account with Upstart after paying-off a former one. I have had a great experience with them over many years and appreciate so much that this option exists to help control my families financial well being.","5","I have just opened my second account…","https://trustpilot.com/reviews/658a0231807903bf2e9fe11a","JR"
"Upstart","false","","2023-12-25T23:08:19.000Z","Upstart monitored my credit history and provided me with an opportunity to restructure some finances and reduce monthly payments while providing access to funds that would not normally be available to me. It is a very useful tool if used properly to rebuild credit history and restructure credit card and other unsecured debt.","5","Upstart restructures debt.","https://trustpilot.com/reviews/6589ef435982510afa06be14","Charles Kurtzer"
"Upstart","true","","2023-12-25T21:42:46.000Z","so easy and easy to follow","5","Process was So simple and easy to follow","https://trustpilot.com/reviews/6589db36d9011b9bcb81dfb0","Eric"
"Upstart","true","","2023-12-25T21:27:35.000Z","Easy, very fast reply.","5","Easy","https://trustpilot.com/reviews/6589d7a7fe8b05efb030aba2","Diana"
"Upstart","true","","2023-12-25T18:25:35.000Z","Quick and easy process. Upstart takes care of their customers.","5","Quick and easy process","https://trustpilot.com/reviews/6589acfe0e0c933eeec4fb5e","Donald Frauenhofer"
"Upstart","true","","2023-12-25T00:51:18.000Z","Fast Loan approval.","5","Fast loan approval","https://trustpilot.com/reviews/6588b5e5c95a1a626a146cca","Gerardo"
"Upstart","true","","2023-12-24T21:50:05.000Z","I didn't expect to get almost $20000 loan in less than 5 minutes. Never experience it before. I will recommend you to friends and family.","5","Waooo...People!!","https://trustpilot.com/reviews/65888b6dd3b93d1d93f9e1ac","NGAGOU"
"Upstart","true","","2023-12-24T20:34:45.000Z","It was simple , easy, and fast. I see nothing that can be improved upon. Thank you!","5","It was simple","https://trustpilot.com/reviews/658879c521f66c0873f9e78e","James Craig Garner"
"Upstart","true","","2023-12-24T00:34:56.000Z","Amazing!! No hassle!! Super efficient!!","5","Amazing!","https://trustpilot.com/reviews/658760906c452420dbeabb72","Christopher"
"Upstart","true","","2023-12-24T00:04:35.000Z","Date of experience: December 23, 2023","5","The process went very smoothly.","https://trustpilot.com/reviews/65875973466af7f0bfafe832","LaVonne Vichlach"
"Upstart","true","","2023-12-23T23:56:17.000Z","Very easy to aply for a loan the best app","5","Very easy to aply for a loan the best…","https://trustpilot.com/reviews/658757805dbbe03a398d5721","Joe"
"Upstart","true","","2023-12-23T20:24:55.000Z","Amazing, fast, and user friendly experience!","5","Easy loan process","https://trustpilot.com/reviews/658725f7acbf2efd011e8a61","Tank"
"Upstart","true","","2023-12-23T17:11:55.000Z","I have used this service before & approvals are quick & easy. Also paid off other loans early with no problem.","5","I have used this service before &…","https://trustpilot.com/reviews/6586f8bba0b65e50f5dd6193","Robert"
"Upstart","true","","2023-12-23T08:18:17.000Z","Very simple process with great rates and quick approval.","5","Very simple process with great rates…","https://trustpilot.com/reviews/65867ba9656b7bfe1493452d","Brandon"
"Upstart","true","","2023-12-23T06:04:35.000Z","The loan process was very easy and fast...","5","The loan process was very easy and…","https://trustpilot.com/reviews/65865c52918a6460afdd47c3","Juan"
"Upstart","true","","2023-12-23T02:54:55.000Z","I applied this morning and was approved by the end of he day. They led me right through what they needed and kept the process going.","5","I applied this morning and was approved…","https://trustpilot.com/reviews/65862fde0093a245cd2e84ea","Susan"
"Upstart","true","","2023-12-23T02:27:16.000Z","I have taken out a loan in the past. Fast, easy and I control my payments. I can pay back earlier than the expected estimated time. All electronic.","5","I have taken out a loan in the past","https://trustpilot.com/reviews/65862964eacedb86330409db","Tina"
"Upstart","true","","2023-12-23T00:39:01.000Z","Upstart is easy, straightforward & fast. This is my second experience with them & its a great way to consolidate.","5","Easy & straightforward","https://trustpilot.com/reviews/658610043401cf8c9c970145","Rebecca"
"Upstart","true","","2023-12-22T23:16:01.000Z","Good service.","5","Satisfied customer","https://trustpilot.com/reviews/6585fc906981705075f77c6a","Stephen"
"Upstart","true","","2023-12-22T23:09:58.000Z","The experience was great because I didn't have to deal with a person. I don't like getting multiple calls, especially when they seem solicitous.","5","The experience was great because I…","https://trustpilot.com/reviews/6585fb2571b8d90042bb31ce","DP"
"Upstart","true","","2023-12-22T21:00:31.000Z","It was fast and easy no hassell took only 5 mins","5","It was fast and easy no hassell took…","https://trustpilot.com/reviews/6585dccff66e55046c8dfbc8","David"
"Upstart","true","","2023-12-22T19:44:20.000Z","It was fast, seamless, effortless to put in an application and get the funds you need. I sound like a commercial ad, but the reality is it was that simple. Now I can catch up on my bills.","5","It was fast, easy, and effortless!","https://trustpilot.com/reviews/6585caf31469229c552e7809","Elvis"
"Upstart","true","","2023-12-22T17:06:13.000Z","Upstart approved my credit really fast. Im very happy with their services.","5","fast approval","https://trustpilot.com/reviews/6585a5e46ddf1b14a7fea9a7","Paula"
"Upstart","true","","2023-12-22T16:10:36.000Z","Date of experience: December 22, 2023","5","Super easy and very fast approval!","https://trustpilot.com/reviews/658598db1bd4f171c3c0725d","Douglas"
"Upstart","true","","2023-12-22T02:55:26.000Z","Upstart has helped me reorganize my finances where there is an end in sight.
I will use them again if needed and would recommend them highly.","5","Very satisfied","https://trustpilot.com/reviews/6584de7dd885e00c22b92ddc","Pete"
"Upstart","true","","2023-12-22T02:32:32.000Z","Very fast and upfront!","5","quick and easy","https://trustpilot.com/reviews/6584d92084a8a5f9f4874390","Carson"
"Upstart","true","","2023-12-22T00:05:14.000Z","Upstarts is my first time I loan from it.. they help me when I'm lost of my data😃I keep calling them cuz I need money they're always here to help..I appreciate you guys help me. Thanks alot upstart. I will do my part next month .","5","I'm lost of my data but they guide me the way..I called them they help for right away","https://trustpilot.com/reviews/6584b69add729d9936d1a044","Angelina"
"Upstart","true","","2023-12-21T23:03:21.000Z","Quick and very easy!! I was surprised how easy it was. Reduced my stress quickly!","5","Quick and very easy!","https://trustpilot.com/reviews/6584a819f706d2892742bc5c","Chris"
"Upstart","true","","2023-12-21T22:29:17.000Z","Many thanks to Customers Bank and Upstart for funding my loan. The Upstart process is one of the smoothest lending experiences from start to finish. It's why I came back after borrowing and repaying previously between 2015-2017. All steps during the process are also clear and easy to follow when it comes to filling out personal info and uploading documents. Thank you again and again!","5","Professional Lending Experience!","https://trustpilot.com/reviews/6584a01c922fd7b38733d22b","Jacob B"
"Upstart","true","","2023-12-21T20:31:21.000Z","The amount of time it took to apply and get my loan approved was absolutely amazing 🤩.","5","The amount of time it took to apply and…","https://trustpilot.com/reviews/65848479e14465e7add6d996","David"
"Upstart","true","","2023-12-21T19:58:18.000Z","Date of experience: December 21, 2023","5","It was a very smooth online process.","https://trustpilot.com/reviews/65847cbaa2f6fe537147dd67","Russell"
"Upstart","true","","2023-12-21T19:51:56.000Z","Quick Easy, Non Judgemental.
I,m grateful for the loan and the advantages it will make in my life!! Highly Recommend. I,ll sleep a little better tonight.. Many thanks Ken shook.","5","Quick Easypeace of mind!!","https://trustpilot.com/reviews/65847b3bbc1e4f12f6304c84","Kenneth"
"Upstart","true","","2023-12-21T18:37:04.000Z","Quick and easy. The rates are what they are due to the FED, but otherwise very happy with the process.","5","Quick and easy","https://trustpilot.com/reviews/658469b07295e4ce70ae88d2","Jason"
"Upstart","true","","2023-12-21T03:58:33.000Z","Easy application, very helpful","5","Easy application","https://trustpilot.com/reviews/65839bc8ab5605103c66fce6","Michael"
"Upstart","true","","2023-12-21T01:42:48.000Z","application was easy breezy and stress free. It was very simple and straight forward.","5","application was easy breezy and stress…","https://trustpilot.com/reviews/65837bf8e1c95181bc4c1086","Charrie"
"Upstart","false","","2023-12-20T23:24:19.000Z","This was the simplest process ever. I have bad credit but upstart got me a personal loan for 200.00 that I pay back in three monthly installments totaling 212.50. Very Fair. Thank you so much Upstart !","5","This was the simplest process ever","https://trustpilot.com/reviews/65835b839c280d97608967df","Kirk"
"Upstart","true","","2023-12-20T22:49:56.000Z","Honestly one of the most trusted and simple processes I know.","5","Highly Recommend","https://trustpilot.com/reviews/65835373955e5ad5e6734207","MS"
