"companyName","isReviewVerified","reviewCompanyResponse","reviewDate","reviewDescription","reviewRatingScore","reviewTitle","reviewUrl"
"MoneyLion","false","Hey Brandon! Thanks for leaving us a rawr-some review — we take pride in responses like yours! Your membership in our Pride means the world to us! Thanks for being the best part of MoneyLion!","2022-03-07T01:15:14.000Z","Date of experience: March 07, 2022","5","Great and awesome","https://trustpilot.com/reviews/62255ca2445f5107dcaa1005"
"MoneyLion","false","Thank you for taking the time to share this review. We are so happy to assist you during your time of need. We hope to continue providing you with the financial assistance you need. Thanks for being a member of the MoneyLion Community!","2022-03-06T16:56:46.000Z","It has come down in handy when you need money.","5","It has come down in handy when you need…","https://trustpilot.com/reviews/6224e7ce361b35c36d5ef198"
"MoneyLion","false","Hello,We appreciate the fantastic review and are glad we could be of service!","2022-03-06T04:18:38.000Z","Date of experience: March 06, 2022","5","Everything has been good so far","https://trustpilot.com/reviews/6224361e445f5107dca968e2"
"MoneyLion","false","Hello,We are so glad to hear we could help you! Thank you for the review.","2022-03-06T03:52:48.000Z","Date of experience: March 06, 2022","5","This app has helped me alot","https://trustpilot.com/reviews/62243010361b35c36d5e8b66"
"MoneyLion","false","Thanks for taking the time to leave this positive rating and review, Tiarsha! We appreciate you allowing us the opportunity to assist in your financial journey and we hope you stick around for years to come!","2022-03-06T01:15:07.000Z","Best app out there. It helps you I times if need and reports your good payment status.","5","Best app out there","https://trustpilot.com/reviews/62240b1b361b35c36d5e85e4"
"MoneyLion","false","Thanks for spreading the MoneyLion love, Kathryn! We are so happy that you are part of our community!","2022-03-05T23:25:41.000Z","Very nice company and love the ease of the app","5","Very nice company and love the ease of…","https://trustpilot.com/reviews/6223f175445f5107dca95c9d"
"MoneyLion","false","Hi William, thank you for sharing your review! We are so thankful that you chose MoneyLion to assist in your financial journey!","2022-03-05T22:52:31.000Z","It is wonderful feeling to get money before ur payday and no credit check to it's easy to do","5","It is wonderful feeling to get money…","https://trustpilot.com/reviews/6223e9af361b35c36d5e7d78"
"MoneyLion","false","Hey Erik, we appreciate you taking the time to leave this positive review. We are so happy to assist in your financial journey and we hope you stick around for years to come!","2022-03-05T17:07:35.000Z","This app has been a major help to me. It has helped me get through a very difficult time","5","This app has been a major help to me","https://trustpilot.com/reviews/622398d7361b35c36d5e4895"
"MoneyLion","false","Hello,Thank you so much for using us when you needed cash fast! We hope you stick around for years to come!","2022-03-05T15:04:38.000Z","In times where money is pretty tight, MoneyLion offers an excellent service with quick cash out. This is the savior for some and has definitely been a great help in times of need.","5","Effortless Cash","https://trustpilot.com/reviews/62237c06445f5107dca90d44"
"MoneyLion","false","Hello,We are over here celebrating your financial success. We’re so happy to hear of this experience, and we hope to continue providing the assistance you deserve!","2022-03-05T05:26:12.000Z","Well, moneylion has been the best app I've used. Always raising my advanced money. Plus, building my credit so easily for only $10 a time. Pay off the credit line they gave me and boom. Credit is up. Thanks!!","5","The Best App","https://trustpilot.com/reviews/6222f474445f5107dca8b1b8"
"MoneyLion","false","Hello,Thank you for the review! We hope you stick around for years to come","2022-03-05T02:33:02.000Z","Date of experience: March 05, 2022","5","Awesome backing experience","https://trustpilot.com/reviews/6222cbde445f5107dca8ab99"
"MoneyLion","false","Hello,Your words left a lasting impression with our Pride. Thanks for sharing such kind words about MoneyLion!","2022-03-04T22:59:31.000Z","I’m impressed with how quickly it gives me boosts when I pay off my loan. And it gives me details about stuff","5","I like thorough explainations","https://trustpilot.com/reviews/622299d3361b35c36d5dc28d"
"MoneyLion","false","Hello,Thank you for your review! We are so glad you love our customer service, its great to know that we are on the right track!","2022-03-04T22:06:20.000Z","Your representatives are very knowledgeable and helpful.","5","Your representatives are very…","https://trustpilot.com/reviews/62228d5c445f5107dca8988e"
"MoneyLion","false","Hi Marcel, we are sorry to hear that the deposit amounts were not clear and we truly appreciate your feedback! We have forwarded this to our internal team for review and consideration! Thanks for the positive rating and for being such a great customer!","2022-03-04T16:51:23.000Z","I’m great but the rules need to be clear on direct deposit and the1000 I deposit over 4200 a months and only 800 available honest it sucks and I’ll be changing back soon","5","I’m great but the rules need to be…","https://trustpilot.com/reviews/6222438b445f5107dca853d9"
"MoneyLion","false","Hello,Thank you so much for your kind words,We really appreciate you taking the time out to share your experience with us.","2022-03-04T03:59:30.000Z","Good Service great feedback.","5","Good Service and great feedback.","https://trustpilot.com/reviews/62218ea2361b35c36d5cdc86"
"MoneyLion","false","Hello,It’s an honor and a privilege to have you a part of our Pride! Thank you for taking the time today to leave us a positive review, we appreciate our customers!","2022-03-03T23:49:56.000Z","Love it!! The best","5","Love it!","https://trustpilot.com/reviews/62215424445f5107dca7aa71"
"MoneyLion","false","Hey Stephanie, we appreciate you taking the time to write this review. We certainly understand how a decreased Instacash amount can cause concern and frustration. We&#x27;d like to offer additional assistance to ensure everything is correct with your account. Please send an email to CustomerAdvocacy@moneylion.com and include reference number [ML8LNA6E] in the subject line. We hope to hear from you soon!","2022-03-03T21:59:01.000Z","I used to love the app but all of the sudden it couldn’t detect my income and lowered my amount to borrow.","2","I used to love the app but all of the…","https://trustpilot.com/reviews/62213a25361b35c36d5cc06b"
"MoneyLion","false","Hello,Thank you for the great review! We’re so happy to hear of this experience and we hope to continue providing the assistance you deserve!","2022-03-03T16:34:55.000Z","It's quick easy and useful when you need it!","5","It's quick easy and useful when you…","https://trustpilot.com/reviews/6220ee2f445f5107dca74bb7"
"MoneyLion","false","Hello,Thank you so much for taking the time to leave us a 5star rating and positive review, it&#x27;s much appreciated! Thanks for being the best part of MoneyLion.","2022-03-03T16:32:19.000Z","Date of experience: March 03, 2022","5","Awesome app ever","https://trustpilot.com/reviews/6220ed93445f5107dca74aee"
"MoneyLion","false","Thanks for the awesome review! We are so happy that you have chosen MoneyLion to help you meet your financial goals!","2022-03-03T15:38:05.000Z","MoneyLion is extremely helpful!! I don't 1","5","MoneLion is extremely helpful!!!! I DON'T THINK I CAN SURVIVE FINANCIALLY WITHOUT THEM","https://trustpilot.com/reviews/6220e0dd445f5107dca73ae7"
"MoneyLion","false","Hi Meghan, thanks so much for your review! Although we wish we had more control over the Shake &#x27;N&#x27; Bank rewards, the amount of your reward will be a surprise each time. We will ensure your feedback is forwarded to our internal teams for review as it is our goal to make our products and services the best they can be! We hope to earn five stars soon!","2022-03-03T11:23:19.000Z","I love instacash! It honestly is way better than using the paycheck advance apps. Shake and Bank is another feature I enjoy but I do wish I got more than 1 cent back on my purchases. I've never gotten more than 30 cents back although it claims you could get up to the full amount that you spent. If i spend $50 or more, which I usually do, 1 cent back is just so very disappointing. Also Moneylion is not accepted on most money apps and it's honestly kind of frustrating. Moneylion use to be my only banking app but I can never find Moneylion on Plaid so I've had to open another bank account with someone else. I feel like Moneylion should be more mainstream by now.","4","Best in-app features!!","https://trustpilot.com/reviews/6220a527445f5107dca6f4f6"
"MoneyLion","false","Hey Sherrie, thanks so much for your feedback! We’re really glad that you are enjoying our Instacash product.","2022-03-03T10:50:20.000Z","I really love MoneyLion because I got a boost and then I was able to take out a loan and it’s raising my credit score and they’re just wonderful","5","I really love MoneyLion because I got a…","https://trustpilot.com/reviews/62209d6c361b35c36d5c0f9e"
"MoneyLion","false","Thanks for leaving us such a positive review! Your feedback means the world to us! We take pride in helping members like you achieve their financial goals each step of the way. Thanks for being the best part of MoneyLion.","2022-03-03T09:40:18.000Z","I use money lion as a backup account. Finding out that I use it just a little less than my credit union account. Instacash is a blessing to have in case of emergency. Investment and crypto are note worthy. This company seems to genuinely care about your financial future, which is rare. Thanks a million!","5","I use money lion as a backup account","https://trustpilot.com/reviews/62208d02445f5107dca6d7a3"
"MoneyLion","false","Hey Keiona. Thanks for sharing such kind words about MoneyLion!","2022-03-03T03:04:23.000Z","Date of experience: March 03, 2022","5","Moneylion is awesome!!!","https://trustpilot.com/reviews/62203037445f5107dca6a97d"
"MoneyLion","false","Hi John, we are so sorry to hear you are having trouble with Instacash. We would like to help! Will you email us at customeradvocacy@moneylion.com and include reference MLN60PW1? We look forward to hearing from you.","2022-03-02T12:06:59.000Z","I've been using Moneylion for a long time. I always use their instacash every month to help cover bills. I've paid on time every month and income hasn't changed. They decided to offer me half of what they normally do this month. This is so untrustworthy. When you pay them on time I guess they punish you. Well, I've decided until they raise it back to what I normally get, I won't be paying any of it back. Enjoy that. They punish their loyal paying customers and leave them high and dry at the end of the month. Thanks Moneylion!","1","An Untrustworthy Scam!","https://trustpilot.com/reviews/621f5c25445f5107dca5ed02"
"MoneyLion","false","Hey Mariah, thank you so much for the honest feedback! Should you ever need assistance, please send an email to CustomerAdvocacy@moneylion.com and a member of our team will connect with you.","2022-03-02T04:23:28.000Z","Even though I've still had issues and knowing that the last major issue will be resolved at some point. This app has been great sometimes I wish it was simpler to understand but I knw I'm not the smartest bulb so :) I still rate this app pretty effecient.","4","Even though I've still had issues and…","https://trustpilot.com/reviews/621ef1408452773c3e45190f"
"MoneyLion","false","Hi Maya! Thanks for the awesome review! We work hard to meet expectations like yours, and we’re happy to hear we hit the mark for you.","2022-03-01T23:22:26.000Z","Best banking app by far
Love it","5","Best banking app by far","https://trustpilot.com/reviews/621eaab25264bf36a0fd5c5a"
"MoneyLion","false","Hi Clif! It&#x27;s an honor and a privilege to have you as part of our Pride! We hold ourselves to a high standard of service and hope we can earn 5 stars soon! If you have any questions, please feel free to get in touch with us at CustomerAdvocacy@moneylion.com.","2022-03-01T21:12:59.000Z","Date of experience: March 01, 2022","4","Great app really helps when in need","https://trustpilot.com/reviews/621e8c5b8452773c3e44f60e"
"MoneyLion","false","Hi Benjamin! Thank you so much for the 5-star review! We are honored you chose MoneyLion to help you meet your financial goals. Congratulations on your improved spending!","2022-02-28T12:37:11.000Z","Amazing service and great products constantly helping me budget and spend better.","5","Amazing service and great products…","https://trustpilot.com/reviews/621cc1f7e0365cc27e7b7d21"
"MoneyLion","true","Hi Sheila! Here at MoneyLion we have your back, and thank you for having ours with this amazing review!","2022-02-28T12:15:03.000Z","Date of experience: February 28, 2022","5","Help me out when I need it the most","https://trustpilot.com/reviews/621cbcc7e0365cc27e7b76eb"
"MoneyLion","false","Hi Johnny! Here at MoneyLion we have your back, and thank you for having ours with this amazing review!","2022-02-28T06:03:49.000Z","Need money? MoneyLion got you","5","Need money","https://trustpilot.com/reviews/621c65c5ba48cd57a2a4a230"
"MoneyLion","false","Hi Michtre! Thank you for the great review! We’re so happy to hear of this experience, and we hope to continue providing the assistance you deserve!","2022-02-28T05:55:12.000Z","Love this card. Insta cash is my favorite...","5","Best card ever!","https://trustpilot.com/reviews/621c63c0e0365cc27e7b2c26"
"MoneyLion","true","Hi Deborah! We are happy to hear you enjoy our Credit Builder Plus product. We are over here celebrating all of your financial wins and rest assured MoneyLion has your back! 🦁","2022-02-28T02:16:59.000Z","MoneyLion has been a great asset to me! They have given me guidance and assistance to help improve my credit score...and aid me in my quest to financial freedom! I applaud their knowledge & willingness to go above & beyond everytime!","5","MoneyLion has been a great asset to my financial freedom","https://trustpilot.com/reviews/621c309bba48cd57a2a4985c"
"MoneyLion","false","Hi Kat! Thank you so much for taking the time to leave us a 5-star rating and positive review - it&#x27;s much appreciated! Thanks for being the best part of MoneyLion.","2022-02-27T21:22:21.000Z","Money Lion made it easy for when I needed extra cash","5","Money Lion made it easy for when I…","https://trustpilot.com/reviews/621beb8de0365cc27e7b0e25"
"MoneyLion","false","Hi Markus! Thank you for taking the time to share this review. We are so happy to assist you during your time of need. We hope to continue providing you with the financial assistance you need. Thanks for being a member of the MoneyLion Community!","2022-02-27T18:20:20.000Z","All jokes aside, this app has some great features when it comes to managing your funds and accessing emergency funds when needed. Read many reviews myself, but this app truly was a life saver for me and many others I am sure","5","Great","https://trustpilot.com/reviews/621bc0e4e0365cc27e7af113"
"MoneyLion","false","Hi Nicole! Thank you for the great review! We’re so happy to hear of this experience, and we hope to continue providing the assistance you deserve!","2022-02-27T14:06:02.000Z","Great app for budgeting and pay advance loans when needed","5","Great app for budgeting and pay advance…","https://trustpilot.com/reviews/621b854aba48cd57a2a439f5"
"MoneyLion","false","Hi Matthew! Thanks for the awesome review! We work hard to meet expectations like yours, and we’re happy to hear we hit the mark for you.","2022-02-27T09:22:37.000Z","Date of experience: February 27, 2022","5","Moneylion is a life saver.","https://trustpilot.com/reviews/621b42ddba48cd57a2a40e69"
"MoneyLion","false","Hi Quinton! A great product, for great customers, like you! Our number one goal here at MoneyLion is to support our customers on their financial journey. Thank you again for sharing such a positive review.","2022-02-26T18:28:49.000Z","Date of experience: February 26, 2022","5","Great product!!","https://trustpilot.com/reviews/621a7161e0365cc27e7a4f1a"
"MoneyLion","false","Hi Bill,We are sorry to hear about your experience and would love to hear more. Would you mind filling out the link below? We will reach out to you directly.[https://moneylion.kustomer.help/contact/review-followups-BJnHSar8K?convoId&#x3D;621a608833b0e27c3713f637&amp;custAndroid&#x3D;&amp;custApple&#x3D;&amp;custTrustpilot&#x3D;621a5f258283ee0012114098](https://moneylion.kustomer.help/contact/review-followups-BJnHSar8K?convoId&#x3D;621a608833b0e27c3713f637&amp;custAndroid&#x3D;&amp;custApple&#x3D;&amp;custTrustpilot&#x3D;621a5f258283ee0012114098)","2022-02-26T17:11:55.000Z","Hey I would t do it again","2","No I wouldn't","https://trustpilot.com/reviews/621a5f5bba48cd57a2a3b4eb"
"MoneyLion","false","Hi David! You&#x27;re the greatest! It is customers like you that make what we do worthwhile. Thank you for sharing these positive words.","2022-02-26T15:02:49.000Z","Date of experience: February 26, 2022","5","Greatest bank","https://trustpilot.com/reviews/621a4119e0365cc27e7a26ea"
"MoneyLion","false","Hi Tegan! We are so happy to hear you had a great experience with our Customer Service team! Here at MoneyLion we will always have your back, and thank you for having ours with this amazing review!","2022-02-26T14:05:23.000Z","Always willing to work with me on pay back and every time I talk to customer they are so friendly and helpful","5","Super helpful and friendly","https://trustpilot.com/reviews/621a33a3e0365cc27e7a1c29"
"MoneyLion","false","Hi Iclund! We are happy to hear you enjoy our Credit Builder Plus product. We are over here celebrating all of your financial wins and rest assured MoneyLion has your back! 🦁","2022-02-26T06:24:11.000Z","I love this app it’s amazing keeping up on my credit score different investments and helping build my credit all at the same time","5","I love this app it’s amazing keeping up…","https://trustpilot.com/reviews/6219c78bba48cd57a2a3469f"
"MoneyLion","false","Hi Bret! Thank you for sharing your journey to financial freedom with us, and remember we are sticking along for the ride! Your positive words mean the world to us.","2022-02-26T06:14:34.000Z","MoneyLion is fantastic. Just help me tremendously and regaining control of my finances and my credit.","5","MoneyLion is fantastic","https://trustpilot.com/reviews/6219c54ae0365cc27e79d0ee"
"MoneyLion","false","Hi Kristin! That is what we like to hear! From signing up to cashing out, MoneyLion is here for you. We hold ourselves to a high standard of service and hope we can earn 5 stars soon! If you have any questions, please feel free to get in touch with us at CustomerAdvocacy@moneylion.com.","2022-02-26T04:20:06.000Z","Thank you for my first end to end pleasant experience.","4","Thank you for my first end to end…","https://trustpilot.com/reviews/6219aa76e0365cc27e79cc03"
"MoneyLion","false","Hi Andrew! That is what we like to hear! Thank you for sharing your experience with us, and we assure you we will work hard to make sure you continue to get the service you deserve.","2022-02-25T23:07:47.000Z","Date of experience: February 25, 2022","5","Its fast and very easy to use","https://trustpilot.com/reviews/62196143ba48cd57a2a3309a"
"MoneyLion","false","Hi Khadija! Thanks so much for your feedback! We’re really glad that you are enjoying our Instacash product. We’ve found it’s a definite customer favorite. Thanks again for the review and for being such a great customer!","2022-02-25T22:25:55.000Z","Wonderful app for quick and easy small payday loans!","5","Wonderful app for quick and easy small…","https://trustpilot.com/reviews/62195773ba48cd57a2a32c4c"
"MoneyLion","false","Hi Karen! Thank you for taking the time to share this review. We are so happy to assist you during your time of need. We hope to continue providing you with the financial assistance you need. Thanks for being a member of the MoneyLion Community!","2022-02-25T20:36:42.000Z","Money Lion is great when you have an unexpected bill arrise","5","Money Lion is great when you have an…","https://trustpilot.com/reviews/62193ddae0365cc27e79a6b0"
"MoneyLion","false","Hi Josh! Thank you for your feedback! We are glad you are enjoying our products. If you need assistance setting up Credit Builder Plus, feel free to reach out to us via email at CustomerAdvocacy@moneylion.com.","2022-02-25T11:16:02.000Z","I am really enjoying money lion my only complaint is that I moved my direct deposit over to moneylion so why do I have to connect another bank to use credit builder.","4","I am really enjoying money lion my only…","https://trustpilot.com/reviews/6218ba72ba48cd57a2a288d7"
"MoneyLion","false","Hi Jamielee! Welcome to the Pride! Thank you so much for the awesome review!","2022-02-25T00:00:55.000Z","So far I really like all they have to offer. It was super easy to set up and I was offered almost $200 in instacash just for connecting my bank. I like that I don’t have to sign up for their checking account and get a Direct deposit before they will let you borrow money like most other apps like this. Makes more sense!! They offer investment accounts as well which I’ve been more into lately and credit building options. So far I have nothing negative to report I’ve only been using the app for a couple weeks excited to see what happens.","5","A+ App","https://trustpilot.com/reviews/62181c04ba48cd57a2a238cb"
"MoneyLion","false","Hi Darnell!We’re glad to see you’re roaring away with MoneyLion! Thanks for leaving us such a positive review! Your feedback means the world to us!","2022-02-24T22:59:16.000Z","Date of experience: February 24, 2022","5","Great app for extra cash","https://trustpilot.com/reviews/62180dc4ba48cd57a2a2337a"
"MoneyLion","true","Hi Christopher! It&#x27;s an honor and a privilege to have you as part of our Pride! We hold ourselves to a high standard of service and hope we can earn 5 stars soon! If you have any questions, please feel free to get in touch with us at CustomerAdvocacy@moneylion.com.","2022-02-24T20:47:57.000Z","Moneylion is absolutely great, I’ve also succeeded with everything I’ve been looking for in my bank! Awesome","4","Moneylion is absolutely great","https://trustpilot.com/reviews/6217eefde0365cc27e78aa15"
"MoneyLion","false","Hi Akilus!Thanks so much for your feedback! We’re really glad that you are enjoying our Instacash product. We’ve found it’s a definite customer favorite. Thanks again for the review and for being such a great customer!","2022-02-24T20:04:06.000Z","Very convenient and I get my paycheck a day early… the instacash is a plus feature on the app I really recommend it to others.","5","Satisfied customer","https://trustpilot.com/reviews/6217e4b6ba48cd57a2a2163b"
"MoneyLion","false","Hi Debra! Thank you for sharing such kind words! It&#x27;s an honor and a privilege to have you as part of our Pride! We hold ourselves to a high standard of service and hope we can earn 5 stars soon! If you have any questions, please feel free to get in touch with us at CustomerAdvocacy@moneylion.com.","2022-02-24T16:58:46.000Z","MoneyLion treat their customers like family and are very receptive. I enjoy their services.","4","MoneyLion treat their customers like…","https://trustpilot.com/reviews/6217b946e0365cc27e787084"
"MoneyLion","false","Hi Mona! That is what we like to hear! At MoneyLion we are like family, and we are so happy that we can support families like yours a long the way. Thank you for sharing such positive words with us.","2022-02-24T08:10:24.000Z","helpful and awesome love it highly recommend to friends and family 💓😊","5","helpful and awesome love it highly…","https://trustpilot.com/reviews/62173d70ba48cd57a2a154fc"
"MoneyLion","false","Hi Walter! Thank you for your feedback! The amount of Instacash you are eligible to receive is based on a variety of factors, including your MoneyLion account history, deposit and spending activity, repayment history, and other risk-based factors. Demonstrating consistent direct deposits and on-time payments can increase your Instacash eligibility, while a negative change in these factors could lower your Instacash eligibility. I hope this helps you on your journey of increasing your Instacash amount.","2022-02-24T04:06:24.000Z","Date of experience: February 24, 2022","4","Just wish they would give more money","https://trustpilot.com/reviews/62170440e0365cc27e77cafa"
"MoneyLion","false","Thanks for the review, Christy! We are so grateful to assist in your financial journey and hope to earn five stars soon!","2022-02-23T18:50:18.000Z","Date of experience: February 23, 2022","3","Money lion been pretty good so far","https://trustpilot.com/reviews/621681eaba48cd57a2a0f8f3"
"MoneyLion","false","Hello,It’s an honor and a privilege to have you a part of our Pride! Thank you for taking the time today to leave us a positive review, we appreciate our customers!","2022-02-23T12:48:50.000Z","Moneylion is a lifesaver and really has helped me tremendously in multiple ways financially! I would recommend them 100x over!","5","Moneylion is a lifesaver and really has…","https://trustpilot.com/reviews/62162d32e0365cc27e771635"
"MoneyLion","false","Hello Jennifer,We hope to always have your back! Thank you so much for leaving us a positive review!","2022-02-23T08:07:43.000Z","Money Lion really has my back! Much better than the other banks 🤗🤑","5","Money Lion really has my back","https://trustpilot.com/reviews/6215eb4fba48cd57a2a03be8"
"MoneyLion","false","Hello,Our Pride is over here smiling from mane to mane! Thanks for sharing a positive review!","2022-02-22T22:50:59.000Z","Moneylion is an amazing investment opportunity and a great app","4","Moneylionln","https://trustpilot.com/reviews/621568d3e0365cc27e769baf"
"MoneyLion","false","Hello,We work hard to meet expectations like yours, and we’re happy to hear we hit the mark for you.","2022-02-22T21:32:26.000Z","Easy to use and helpful for when financial issues happen!","5","Easy to use and helpful for when…","https://trustpilot.com/reviews/6215566aba48cd57a2a00336"
"MoneyLion","false","Thanks, Michael! We appreciate the 5-star review!","2022-02-22T17:20:22.000Z","Good the best apo","5","Good and awesome","https://trustpilot.com/reviews/62151b56e0365cc27e764a84"
"MoneyLion","false","Hello,Thank you for taking the time today to leave us a positive review, we appreciate our customers!","2022-02-22T12:09:05.000Z","Date of experience: February 22, 2022","5","Amazing company","https://trustpilot.com/reviews/6214d261e0365cc27e75ea2c"
"MoneyLion","false","Hello,Thank you so much for taking the time to leave us a 5 star rating and positive review, it&#x27;s much appreciated!","2022-02-21T16:59:28.000Z","Great!! Easy to use","5","Great!","https://trustpilot.com/reviews/6213c4f0ba48cd57a29ea271"
"MoneyLion","false","Hello,*We’re really glad you enjoyed our Instacash. We’ve found it’s a definite customer favorite. Thanks again for the review and for being such a great customer!*","2022-02-21T14:10:39.000Z","Great way to get advanced money. They are fast about getting it to you. I use it every single solitary week and couldn’t recommend it more.","5","Great way to get advanced money","https://trustpilot.com/reviews/62139d5f3916e89ebe6f6b82"
"MoneyLion","false","Hello,We work hard to meet expectations like yours, and we’re happy to hear we hit the mark for you.","2022-02-21T13:52:03.000Z","The Money Lion App Has Actually Done More Than The Other Banking Apps It's A Great App I Would Also Recommended This App Also!!","5","The Money Lion App Has Actually Done Alot…","https://trustpilot.com/reviews/621399034b0d00cf21edba54"
"MoneyLion","false","Hello,We work hard to meet expectations like yours, and we’re happy to hear we hit the mark for you.","2022-02-21T04:04:56.000Z","You are great for direct deposit investment loans also you can check your credit score and ect.","5","You are great for direct deposit…","https://trustpilot.com/reviews/62130f68441cb9c2473f2e86"
"MoneyLion","false","Hello,We’re glad to see you’re roaring away with MoneyLion! Thanks for leaving us a positive review! Your feedback means the world to us!","2022-02-21T00:09:21.000Z","Date of experience: February 21, 2022","5","Great and fast","https://trustpilot.com/reviews/6212d831441cb9c2473f23a3"
"MoneyLion","false","Hello,Our Pride is over here smiling from mane to mane! Thanks for sharing a positive review!","2022-02-20T21:22:07.000Z","I absolutely love this app so far. So easy to navigate and work.","5","Best app I have found so far!","https://trustpilot.com/reviews/6212b0ff441cb9c2473f13fd"
"MoneyLion","false","Hello,Thanks for leaving us such a positive review! Your feedback means the world to us! We take pride in helping members like you achieve your financial goals each step of the way.Thanks again for being the best part of MoneyLion.","2022-02-19T21:39:06.000Z","Listen, I tried, and failed, other online banking schemes. Who is not one of those, I ask you? MoneyLion... they are for the underprivileged, the 99% of us who work our tails off and get swindled by the pretentious and uppity bank cats in corporate suits, all the while, we bail out their ""mistakes"" with the coffers our tax portions constantly fill every year, without fail. Predictably, they keep asking for more. MoneyLion, to me, is a real human-being, sympathetic to our plight, with generous pockets, and has a plethora of information on savings, raising credit scores (with action, not just words). They have 1-on-1 consultations about the pitfalls of spending beyond our means and reducing the clutter in the lingo that the elitist use to keep us scratching our heads. I say this: MoneyLion WAS there when my hometown bank of nearly 23 years of banking wouldn't even consider me for a fast cash advance. That hit me the hardest, so I hit back by withdrawing my funds and investing in MoneyLion. You will not regret the service, the simplicity, and the sound of money in your wallets.
What does that sound..sound like?
CHA CHING !!!
and
AAAAAHHH!!!","5","Cha Ching!","https://trustpilot.com/reviews/6211235cbc5a51af69c79368"
"MoneyLion","false","Hello,We are so glad we could give you a hand. Thank you for the review!","2022-02-19T17:00:13.000Z","Date of experience: February 19, 2022","5","Always there when I need a hand","https://trustpilot.com/reviews/6211221d441cb9c2473e2c68"
"MoneyLion","false","Hello,We appreciate the fantastic review and are glad we could be of service!","2022-02-19T05:10:46.000Z","Date of experience: February 19, 2022","5","Thanks for your help all the time","https://trustpilot.com/reviews/62107bd6bc5a51af69c716d5"
"MoneyLion","false","Hello,Instacash funding is FREE if you decide on standard ACH delivery, which takes only 24-48 hours. If you need your Instacash extra fast, you can decide on instant Turbo funding, please visit our website [__https://www.moneylion.com/instacash/__](https://www.moneylion.com/instacash/) to view the turbo fees associated with the amounts and funding method you select. It can take up to four hours to receive. The Turbo fee is totally optional and just helps us cover the cost of delivering your cash advance instantly when you’re in a pinch. We created Instacash to help you access extra money to cover everyday essentials and unexpected expenses, and we designed it easy to repay. For these reasons, we allow you to take out Instacash advances in increments of $100 or less. Of course, if you’ve unlocked an Instacash limit higher than $100, it will all still be available to you if you need it. You’ll just have to take it out in an advance of up to $100 at a time. We appreciate your feedback, and if you have any other questions, please feel free to contact us directly.","2022-02-19T04:17:55.000Z","if your in a jam and looking for a quick loan no hassle, try it and its your own money your borrowing it from you,you should try it out only down fall is it give you a 100 at a time so you have to borrow over and over with a fee which it adds up. Still not bad you can take as much as your allowed to.","4","if your in a jam and looking for a…","https://trustpilot.com/reviews/62106f73441cb9c2473daf72"
"MoneyLion","false","Hello,We take pride in responses like yours! Your membership in our Pride means the world to us! We are thankful we could help you out in your time of need.","2022-02-19T03:07:03.000Z","I'm a widow and single mother of 4 boys I was low on cash my youngest son was really sick and MoneyLion came thru when I was in need of cash to get my son medicine. Thanks MoneyLion I definitely recommend!!!","5","Widow and single mother of 4 boys","https://trustpilot.com/reviews/62105ed7441cb9c2473dacb6"
"MoneyLion","false","Hi Kyesha! Wow, we were blown away by your positive words, we really appreciate the time you took to write such a detailed review! We’re very grateful for customers like you and hope you stick with us for years to come!","2022-02-18T21:55:53.000Z","This is been the greatest experience I’ve ever had with the bank ever says artist Bank they’re awesome too but bars like me having to be working on my credit trying to purchase a house it really puts things in perspective for me invest and I could actually watch your money grow it motivates me to invest and save my money cause I’m watching and seeing a movie you know what I’m not even doing anything so it’s kind of nice in the Insta cash feature is the best because they really basic off of you know $20 is not gonna help me do anything you’re not $10 a pack of cigarettes and I have four kids so we’re not even eating but it is so great you know just had this app it really is lifesaver for work at Mom paycheck the paycheck people are that I really wish that it would help far as people with like Social Security","5","This is been the greatest experience…","https://trustpilot.com/reviews/621015e9441cb9c2473d95e9"
"MoneyLion","false","Hi Noe!Thanks for leaving us a rawr-some review — we take pride in responses like yours! Your membership in our Pride means the world to us! Thanks for being the best part of MoneyLion!","2022-02-18T21:55:36.000Z","Date of experience: February 18, 2022","5","The best app available","https://trustpilot.com/reviews/621015d8441cb9c2473d95db"
"MoneyLion","false","Hi Victor! Our Pride is over here, smiling from mane to mane! Thanks for sharing such a positive review!","2022-02-18T21:23:32.000Z","Great app for needed funds. Very easy to use","5","Great app for needed funds","https://trustpilot.com/reviews/62100e54bc5a51af69c6f620"
"MoneyLion","false","Hello,Our Pride is over here smiling from mane to mane! Thanks for sharing a positive review!","2022-02-18T19:01:49.000Z","Thank u, this is a great help when it comes to fast end easy","5","Thank u","https://trustpilot.com/reviews/620fed1dbc5a51af69c6d9ae"
"MoneyLion","false","Thank you for the great review! We’re so happy to hear of this experience, and we hope to continue providing the assistance you deserve!","2022-02-18T14:43:58.000Z","Great customer service and I have raised my credit score by 100 points. Love everything offered here.","5","Great customer service and I have…","https://trustpilot.com/reviews/620fb0ae441cb9c2473d2a2a"
"MoneyLion","true","Thank you for sharing your review, Jessica! We are so thankful that you chose MoneyLion to assist in your financial journey!","2022-02-18T13:21:47.000Z","Date of experience: February 18, 2022","4","Easy to use app!","https://trustpilot.com/reviews/620f9d6b441cb9c2473d1160"
